Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nigeria,525.776211125364,595.870562535304,707.468646710296,792.810419931703,1250.48614528789,1546.73977113525,1833.3127018269,2070.51818389497,2240.69702935661,2629.12040920596,3305.79785149518,2964.81721525703,2823.7408745786,2724.37705116967,2621.83667435139,2475.37660576136,1294.43623989505,680.038115987779,755.979193269507,595.896757737908,633.601572396993,597.120014984882,511.624367236655,541.988387452531,458.610822890067,455.711015235816,471.048379871752,480.571176289283,485.656981989279,482.518542345478,549.512293762657,570.067137116186,714.650714330661,764.649903011381,966.885090103944,1214.5741198179,1583.7699984621,1798.33134137045,2138.24446076414,1801.44394217335,2248.91716853394,2444.02747696117,2647.96639247638,2876.54417079467,3095.23704216983,2622.04250162173,2070.40635453603,1876.33491289818,2057.87138572027,2265.14961273462,2008.90443478972,2008.54480188354,2128.8664392014,1645.51086115254
North Macedonia,,,,,,,,,,,,,,,,,,,,,1410.9463978077,1418.29157460974,1347.68566844173,1476.66428437363,1786.35646638973,2355.24119097403,2306.52384967327,1931.62304288147,1848.14995515869,1886.44739848583,1833.93170003295,1795.30812798512,1937.03585606586,2376.41152039536,2723.49183095422,2994.82761955997,3284.08593441614,4004.1290792244,4785.2923478371,4562.62021497411,4585.49216832886,5143.30190674289,4807.04394172656,5373.17811216858,5687.29051231364,5082.14796582463,5441.63958551756,5825.74245481361,6606.70054981969,6643.16298422461,6603.06510035492,7563.19120086237,7571.01770774384,8605.52720238618
Norway,3306.59460339708,3736.62156080034,4413.64936015967,5689.58320942074,6811.47948952438,8204.27965015725,8927.02358763163,10265.9759468727,11462.6982742515,13046.6775612334,15772.2228457911,15512.5976991332,15225.0039836257,14927.9327997033,14990.0221215879,15753.9317697955,18883.5891462875,22506.4646937902,24207.4468895221,24281.0614721937,28243.013148864,28597.4769538327,30524.9779523133,27964.4195398034,29316.8620080332,34877.4710645363,37323.6382531245,36630.4485141824,34804.6608897328,36394.4527022738,38178.9062739907,38602.8983205012,43172.0510310671,50252.2591164709,57770.5134462457,67049.5923846923,74437.0355563933,85505.3504207501,97505.8106343572,80348.8580540092,88164.8315070023,101224.265868345,102178.260700996,103543.627691983,97663.5964010648,74793.1868757852,70847.5462237077,76134.2333927369,82795.3989350029,76432.9614451535,68342.5716716842,93076.8335869843,108804.950998876,87931.8968974235
Oman,405.036244413953,462.949659574511,548.375503669659,701.422491328433,2307.33213166803,2818.96809388613,3290.74815144535,3356.03080938588,3188.65995134149,4120.31119788445,6248.21668491716,7142.47599335089,7105.92141748251,7107.38915248822,7416.83282468095,7756.15421401927,5757.77320939707,5684.82078138521,5220.70148787862,5529.37159983571,6551.20897981775,6057.88571939962,6353.59207800106,6111.72702185963,6306.67480520105,6798.37765851422,7602.62211387487,7974.3992771305,7219.01898667962,7915.38613206153,9753.82112160302,9611.93653382129,9869.14788086443,10463.5772786802,11800.836425487,14434.8469285753,16930.86065326,18792.6167589026,26576.7660055503,20655.9252150309,23570.198086102,25187.9699296232,24642.2840345526,23458.0522340555,23160.6585706212,18808.3286598517,17110.2162479834,17820.0394021705,19901.7759899243,19180.2053250359,16784.8420048667,19403.4835312162,23223.5829405935,20972.4830886637
Pakistan,218.380892062467,225.969750711631,129.780796254148,135.170577208639,172.965569831817,211.850665880122,240.910312732079,268.188052334223,305.846203028439,326.563784026478,376.642327679966,429.127940943003,402.416769606689,394.672184071407,411.503315119438,395.405120427578,398.574301851828,410.090211623112,452.108276094317,437.081350960731,444.801494985533,466.209464892785,509.59104643654,489.167138586162,511.821183149679,574.117983901616,580.91858069058,593.344836834703,607.185750317488,616.820660973735,619.461390408786,573.426540734246,618.583430565577,681.966299348601,762.788228697983,825.438326937463,894.674535249596,996.375936622317,947.900647192755,925.872567096524,972.49421357194,1121.58314404404,1152.07579242795,1167.4009232876,1290.39746310501,1362.50581275992,1418.89510617635,1509.96927238284,1417.58877160353,1264.80783546392,1250.00006258182,1431.24186246619,1334.76167078062,1211.5504300073
Palau,820.666959887403,871.861042605664,923.43956043956,985.511472275335,1071.48955623867,1180.82046621889,1304.21558977616,1437.02355289421,1590.94943729904,1766.0440139418,1954.63409665064,2129.06063538139,2289.89506853632,2460.39404890051,2711.04686211292,3007.94535359439,3343.12642612664,3724.5350216269,4151.11580744281,4632.04817664771,5166.03899338096,5561.03849109773,5837.70986303083,5248.65434888835,5423.7954084675,6419.92660657168,7467.41843208338,7884.48365363375,7987.01916432736,7571.8347177398,7708.46803629158,8172.74700289376,8286.67384504948,8035.14929548807,8747.42684157417,9321.24476512438,9661.64655744398,10095.486374469,10428.5741490873,9818.01373670426,9960.44319417265,10747.0224582365,11988.0233042499,12720.2303377153,13726.5065198984,15781.531401238,16803.2358262629,16035.4553671682,15992.0901538116,15841.1935610743,14556.5897032374,13257.2066580442,14392.1990540008,15899.4225193208
Panama,770.178104780347,844.978922048402,903.137798856427,1005.38546745433,1118.90915478522,1221.04630946052,1264.32189753705,1307.70252527665,1513.24294879042,1691.03512224622,2104.39768095982,2314.39110055887,2393.32585170282,2456.06062759328,2536.52029587378,2643.21789846496,2730.16550831177,2753.54840810263,2407.58481040849,2362.8177113927,2514.47277286086,2706.7978786133,3013.2729688725,3222.97525065017,3366.71640383796,3372.18813920942,3407.07235020738,3612.2047206344,3838.64321261793,3943.6836309913,3922.44330080465,3908.7384859671,3984.96077388743,4119.92625227796,4431.64507905652,4743.12435036731,5159.47825645092,6195.21343480272,7209.46917970616,7657.30852425709,8193.08733524687,9514.09713835503,10931.0183251686,12155.4214160403,13121.6857689459,14019.4355107973,14799.2922226033,15677.8365377179,16145.9837902425,16464.4012562873,13296.8389296621,15512.1789568521,17388.4251200869,18700.808902208
Papua New Guinea,437.962102287691,477.359365358431,557.712629033924,824.168829857614,912.253864987991,824.675023582161,867.956232530403,935.220716916877,1112.35626230179,1253.22050982326,1362.51147330634,1309.62961912806,1216.0969300561,1186.72404031002,1149.97742514404,1064.43623814846,1148.52588940725,1334.40447170686,1518.54363853219,1440.39717721539,1274.51676530937,1452.30495696048,1588.01089867752,1740.53141526778,1795.14779388517,1575.31407983096,1617.5356429197,1491.91613091299,1100.99359766797,970.312767229756,955.238432715609,809.480004279362,777.649953969644,917.131252399665,997.604460100309,1125.34137531987,1238.1829160901,1370.75349156433,1624.79299768392,1568.83174618289,1866.86878283837,2288.37595944061,2635.08693511852,2560.77931832185,2723.17530516348,2484.5845933625,2316.39861386042,2477.76501186537,2566.36827439279,2575.77298472166,2429.61107448706,2607.97013838704,3098.01020889834,2985.68675913853
Paraguay,284.835671405145,311.244213807981,351.908847572256,444.660968827989,580.970391999116,642.344269953481,704.462893618673,846.32144886824,1010.01538478115,1314.25977019458,1666.53270866412,2050.6322743962,2074.10853454167,2238.50860883215,1785.00945969054,1481.0597161876,1712.59662649277,1396.10860484685,1806.9083577483,1270.71552632165,1492.24872154681,1724.79601835955,1733.57320155289,1802.58050955872,2009.32663957399,2279.62521918195,2417.13593753158,2395.29016870437,2091.03521153797,1888.88375112952,1800.54262560655,1608.30975609632,1556.13604423021,1601.0159253882,1929.99222259505,2075.26885021604,2503.38510360424,3211.93521046771,4384.95468609218,3941.84815757043,4728.03035220259,5802.0986400595,5646.32749503608,6460.79230030836,6652.26434804211,5879.32571453758,5775.13570247143,6152.26716832504,6258.44995197766,5821.18201410166,5365.47219185747,5976.93176715222,6205.62597355191,6276.19517402796
Peru,432.537646869294,470.559067761777,507.334816857819,591.824018987169,727.343639888213,865.850345234792,805.656683894335,708.17624746409,593.27724959175,738.989402465776,958.961232401662,1142.51417879212,1133.70723128211,858.19340543603,877.670875166924,739.480366159312,1073.94032983228,1719.37875045298,1468.10502088574,1614.02087984142,1322.69710051611,1527.96908905102,1563.83320130071,1479.59384020764,1870.18879087649,2191.93114265787,2227.79427793266,2300.52808081263,2155.95219417282,1917.1948474631,1945.35764201313,1930.26969121499,2008.05520813601,2129.88986848634,2397.69044299416,2707.3743686798,3130.10242047685,3582.18310776624,4199.72552791603,4182.14786677794,5072.11494019615,5861.35793645245,6519.37749725637,6746.80019210734,6667.13377998724,6231.71103074757,6217.03676034092,6736.1659231961,6978.49185665727,7036.38695169389,6133.32517717053,6826.97177585798,7363.27134993137,7906.58458593902
Philippines,200.921655668006,217.429043858549,230.097622836434,283.228578801457,379.068181225866,400.638883136402,448.620064469123,502.234242960437,565.267461521787,666.956386867867,766.969417204358,821.293256963663,832.536200307992,723.430518893771,665.042336084196,633.211076662179,600.002834126342,649.812857593951,722.343718451072,791.864312260771,803.572588278718,804.323320774158,916.515706529946,918.642965100127,1059.98390851663,1199.84172971159,1311.09249403548,1273.27603435841,982.865943715981,1101.43515036064,1050.79272954492,969.529661083384,1014.9087997648,1027.23011296389,1099.63013677834,1220.46019297732,1426.14650569667,1712.65542622253,1959.2923526081,1864.4504163244,2162.91375019821,2383.91893016965,2614.61646028236,2781.2795868766,2866.83801760056,2909.85818379559,2985.19564912867,3038.12126203148,3168.51036886029,3400.78952053398,3227.57910218309,3484.38595800755,3548.0693163167,3804.87256448183
Poland,868.916683846694,955.347481334218,1047.60481435483,1229.25171380813,1366.60355916171,1441.29635439247,1591.28618371695,1747.96513423696,1962.25708504431,2177.02914072779,1661.42635546494,1560.33441371345,1878.16736512816,2152.35378236355,2135.86658643617,1971.28021620121,2038.29890627623,1752.72875840938,1879.87553379543,2238.6756034817,1742.26721448863,2253.52269680575,2480.36940678137,2524.58834397968,2904.47199080914,3723.17860809664,4192.29670586632,4169.51832218196,4573.40372304373,4458.46526198517,4520.7069387532,5015.33218024148,5223.58198538657,5720.97029578921,6714.3039515264,8052.58707353846,9085.55268559889,11302.2191978753,14096.5755932598,11601.7504625395,12550.3931092147,13814.9000113312,13024.2213943061,13543.9071212355,14167.8459035186,12545.0838715055,12368.5102137949,13811.4558340672,15549.1640742882,15766.3784669702,15873.6749737974,18116.8443581573,18121.5078566046,20875.6792407571
Portugal,935.228751947013,1059.71142698741,1274.51723205294,1688.38707316154,1932.57088038831,2107.77198915428,2184.17780772507,2271.28408172175,2458.25567596355,2754.71381787005,3369.17434754512,3250.60514399451,3087.94088991071,2744.6393748153,2532.74199586406,2717.07940570413,3877.08297307165,4817.20545156956,5631.83315444097,6058.58759394975,7880.08294024291,8951.28347790684,10802.5905125053,9527.70662683397,9970.75221920186,11774.6395942034,12181.1760956875,11574.3034330335,12200.5911817419,12478.9031165619,11533.875324985,11744.2814635432,12944.8762100131,15804.6970906841,18068.4322545059,18780.728305178,19836.0004709036,22802.7057732903,24935.0979630016,23133.6598097933,22540.0821080574,23247.6611535118,20596.7456729879,21674.4070872476,22109.7651793582,19193.1917586731,19939.8814619892,21378.9880833774,23446.4521012389,23214.8337332911,22141.4929592793,24642.1868296949,24661.3108182046,27717.5296382233
Puerto Rico,1867.17539355666,2061.35231219366,2272.35379704819,2473.04393923773,2670.49173718686,2802.74071358205,3016.64258090152,3279.64865481351,3635.63651978564,4085.00819263465,4555.18394488561,4968.50753017366,5157.7766809338,5257.03604464322,5771.06894303873,6052.4528967782,6497.31222954944,7003.94791472021,7617.04696663195,8161.79672973503,8764.11474964474,9161.67843720277,9737.36021680394,10294.1562795728,10978.7247604321,11708.4804597035,12359.9202185513,13045.8532037762,14545.9144524271,15457.7278999788,16422.9517187744,18405.5876790874,19059.6098168506,19936.3807245478,21144.9238507188,22150.2980378338,23112.0750182392,23790.0628420064,24976.287819461,25805.947231805,26483.3494668405,27242.0195943763,27853.2764446902,28404.9241856077,28733.5918013489,29352.9380196723,30016.2427704424,30678.9340289702,30685.7183498943,31972.4771200245,31482.6126707786,32714.3344573514,35041.1358581757,36366.8919066891
Qatar,4632.02060816364,5432.5419443235,7030.86485605921,9287.2298180561,10910.4240229581,12789.6969656692,15337.3850881318,15577.8561183554,16259.7994886924,21776.6380787003,28407.203258302,29543.310662504,24431.3315540521,19668.5262206117,19749.2502288622,16815.0426389482,13213.2094336152,13718.7908752499,14682.0213127986,15242.5068904961,16721.6210835226,15133.4969397069,16280.293589053,14769.718821974,14764.8766954856,15822.5092848142,17124.7926054464,20522.801449232,17665.4399446972,20233.6846826643,27535.182940934,25870.7991864314,27226.6593510117,31602.470865136,41035.6346492327,53949.6824164668,62582.2488048674,65954.2452104385,80781.3704716896,61661.6638424783,73203.9822458284,92644.8927988133,97966.4605590994,97768.1956525504,92962.1355501063,66632.8389402794,58372.6307189363,59518.4492368351,66398.2344309662,63036.5430936081,51513.3948705862,63848.3690321803,81491.0951797839,71499.4784736438
Republic of Korea,279.176013175295,301.001846528463,323.854930151519,406.272348449035,562.826505254432,616.7407615182,834.830593525558,1060.27705163628,1416.90052805547,1805.4166329347,1743.96754399387,1920.10653031026,2030.48791866261,2240.47740455359,2457.00582979761,2521.67427113267,2875.60013233705,3597.1995566694,4787.1545770523,5841.18532970652,6625.54656824646,7670.33491854029,8216.83123880516,9039.71581198239,10613.3084029741,12923.1070737188,13830.2267228564,12843.9418386806,8583.06595151051,11084.3646305982,12782.6461389884,12066.6012454636,13736.9858869491,15332.2116090168,17245.9882171958,20303.1595256483,22799.9175453538,25338.3950887663,22613.026114785,20244.8861883303,24458.6088597171,26606.2721125085,26922.4790383799,28652.6130389507,30793.0647145534,30190.1568701819,30783.9579547481,33216.5586341666,35325.7129714814,33824.9683414417,33631.3397510733,37461.401507987,34748.4710152908,35538.2235664965
Republic of Moldova,,,,,,,,,,,,,,,,,,,,,1070.63498970467,912.215190207992,662.11714353503,671.012491517092,474.910179966988,480.392368490789,463.224143038533,531.425976737396,472.01493003194,328.704645834606,365.113419135267,424.200184601028,481.506012108816,580.415713783708,770.505920603859,899.18002107978,1043.15675312197,1371.4896071673,1922.69028568252,1761.44634928901,1920.42889758943,2365.39850322682,2500.73902515443,2785.99226529234,2812.71570552586,2372.15640548954,2464.92434315774,2979.30578086692,3567.90219470776,3770.78340772566,3757.00681853869,4528.06691819061,4778.09523062177,5393.39233076841
Romania,631.713102052474,739.60876616497,842.662413078471,969.8260255365,1004.44473192165,1070.12655591222,1189.88883592711,1274.21228987154,1490.63231397263,1597.50431907668,1636.18216189692,1974.54274810398,2292.37921140651,2107.33645089892,1800.05900002751,2231.12711231158,2421.61304401881,2699.57659045467,2782.75144657195,2471.4032246524,1758.84389630518,1326.50595314549,901.512157007104,1217.56729390119,1394.26048243962,1651.98589487273,1637.94874997944,1587.36259950762,1871.04772954187,1621.98433277756,1689.79839217492,1842.84978199421,2116.00674003064,2677.03320646796,3502.91550473567,4641.14334251052,5800.78323457099,8365.25124191154,10344.059677936,8461.44483376294,8323.19758987915,9497.28095664492,8885.47012970476,9460.16897350032,10002.032217655,8951.98912763887,9368.97740887038,10673.1232271041,12423.2214405686,12905.496526095,12996.4788138883,14888.6025698244,15461.8815465366,18347.5105655693
